Zeit;Kanal A
(s);(V)

-4,90109966;2,98889600
-4,90099966;2,98889600
-4,90089966;2,98889600
-4,90079966;2,94214400
-4,90069966;2,98889600
-4,90059966;2,94214400
-4,90049966;2,98889600
-4,90039966;2,98889600
-4,90029966;2,98889600
-4,90019966;2,98889600
-4,90009966;2,98889600
-4,89999966;2,98889600
-4,89989966;2,98889600
-4,89979966;2,98889600
-4,89969966;2,98889600
-4,89959966;2,98889600
-4,89949966;2,94214400
-4,89939966;2,98889600
-4,89929966;2,94214400
-4,89919966;2,94214400
-4,89909966;2,98889600
-4,89899966;2,94214400
-4,89889966;2,98889600
-4,89879966;2,98889600
-4,89869966;2,98889600
-4,89859966;2,98889600
-4,89849966;2,98889600
-4,89839966;2,98889600
-4,89829966;2,98889600
-4,89819966;2,98889600
-4,89809966;2,94214400
-4,89799966;2,98889600
-4,89789966;2,98889600
-4,89779966;2,94214400
-4,89769966;2,98889600
-4,89759966;2,94214400
-4,89749966;2,94214400
-4,89739966;2,98889600
-4,89729966;2,98889600
-4,89719966;2,98889600
-4,89709966;2,98889600
-4,89699966;2,98889600
-4,89689966;2,94214400
-4,89679966;2,94214400
-4,89669966;2,94214400
-4,89659966;2,98889600
-4,89649966;2,98889600
-4,89639966;2,94214400
-4,89629966;2,98889600
-4,89619966;2,94214400
-4,89609966;2,98889600
-4,89599966;2,94214400
-4,89589966;2,98889600
-4,89579966;2,94214400
-4,89569966;2,98889600
-4,89559966;2,94214400
-4,89549966;2,94214400
-4,89539966;2,98889600
-4,89529966;2,98889600
-4,89519966;2,98889600
-4,89509966;2,94214400
-4,89499966;2,98889600
-4,89489966;2,94214400
-4,89479966;2,94214400
-4,89469966;2,98889600
-4,89459966;2,98889600
-4,89449966;2,94214400
-4,89439966;2,98889600
-4,89429966;2,94214400
-4,89419966;2,98889600
-4,89409966;2,98889600
-4,89399966;2,98889600
-4,89389966;2,98889600
-4,89379966;2,98889600
-4,89369966;2,94214400
-4,89359966;2,98889600
-4,89349966;2,94214400
-4,89339966;2,98889600
